"competition","mf","level","match_id","date","home_team","visiting_team","match_n_sets","home_team_set_score","visiting_team_set_score","set_number","home_team_score","visiting_team_score","margin"
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764666",2019-10-05,"Furman","The Citadel",4,3,1,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764666",2019-10-05,"Furman","The Citadel",4,3,1,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764666",2019-10-05,"Furman","The Citadel",4,3,1,3,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764666",2019-10-05,"Furman","The Citadel",4,3,1,4,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764687",2019-10-05,"Louisiana","Coastal Carolina",3,0,3,1,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764687",2019-10-05,"Louisiana","Coastal Carolina",3,0,3,2,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764687",2019-10-05,"Louisiana","Coastal Carolina",3,0,3,3,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764692",2019-10-05,"Ga. Southern","South Alabama",3,0,3,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764692",2019-10-05,"Ga. Southern","South Alabama",3,0,3,2,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764692",2019-10-05,"Ga. Southern","South Alabama",3,0,3,3,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764690",2019-10-05,"Lipscomb","Liberty",3,3,0,1,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764690",2019-10-05,"Lipscomb","Liberty",3,3,0,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764690",2019-10-05,"Lipscomb","Liberty",3,3,0,3,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764691",2019-10-05,"Little Rock","Texas State",3,0,3,1,8,25,17
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764691",2019-10-05,"Little Rock","Texas State",3,0,3,2,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764691",2019-10-05,"Little Rock","Texas State",3,0,3,3,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764688",2019-10-05,"Arkansas State","UT Arlington",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764688",2019-10-05,"Arkansas State","UT Arlington",3,3,0,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764688",2019-10-05,"Arkansas State","UT Arlington",3,3,0,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764686",2019-10-05,"Portland State","Southern Utah",5,3,2,1,33,31,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764686",2019-10-05,"Portland State","Southern Utah",5,3,2,2,10,25,15
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764686",2019-10-05,"Portland State","Southern Utah",5,3,2,3,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764686",2019-10-05,"Portland State","Southern Utah",5,3,2,4,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764686",2019-10-05,"Portland State","Southern Utah",5,3,2,5,19,17,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764694",2019-10-05,"California Baptist","UTRGV",5,2,3,1,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764694",2019-10-05,"California Baptist","UTRGV",5,2,3,2,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764694",2019-10-05,"California Baptist","UTRGV",5,2,3,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764694",2019-10-05,"California Baptist","UTRGV",5,2,3,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764694",2019-10-05,"California Baptist","UTRGV",5,2,3,5,13,15,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764710",2019-10-05,"Maryland","Michigan State",5,3,2,1,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764710",2019-10-05,"Maryland","Michigan State",5,3,2,2,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764710",2019-10-05,"Maryland","Michigan State",5,3,2,3,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764710",2019-10-05,"Maryland","Michigan State",5,3,2,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764710",2019-10-05,"Maryland","Michigan State",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764701",2019-10-05,"Army West Point","Holy Cross",4,3,1,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764701",2019-10-05,"Army West Point","Holy Cross",4,3,1,2,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764701",2019-10-05,"Army West Point","Holy Cross",4,3,1,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764701",2019-10-05,"Army West Point","Holy Cross",4,3,1,4,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764712",2019-10-05,"Montana","Eastern Wash.",3,3,0,1,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764712",2019-10-05,"Montana","Eastern Wash.",3,3,0,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764712",2019-10-05,"Montana","Eastern Wash.",3,3,0,3,25,11,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764707",2019-10-05,"Indiana","Northwestern",4,3,1,1,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764707",2019-10-05,"Indiana","Northwestern",4,3,1,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764707",2019-10-05,"Indiana","Northwestern",4,3,1,3,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764707",2019-10-05,"Indiana","Northwestern",4,3,1,4,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764711",2019-10-05,"Villanova","Butler",3,3,0,1,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764711",2019-10-05,"Villanova","Butler",3,3,0,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764711",2019-10-05,"Villanova","Butler",3,3,0,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764699",2019-10-05,"Seton Hall","Creighton",3,0,3,1,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764699",2019-10-05,"Seton Hall","Creighton",3,0,3,2,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764699",2019-10-05,"Seton Hall","Creighton",3,0,3,3,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764702",2019-10-05,"Weber State","Northern Colo.",3,0,3,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764702",2019-10-05,"Weber State","Northern Colo.",3,0,3,2,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764702",2019-10-05,"Weber State","Northern Colo.",3,0,3,3,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764693",2019-10-05,"North Florida","NJIT",3,3,0,1,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764693",2019-10-05,"North Florida","NJIT",3,3,0,2,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764693",2019-10-05,"North Florida","NJIT",3,3,0,3,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764704",2019-10-05,"Hawaii","Cal St. Fullerton",5,3,2,1,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764704",2019-10-05,"Hawaii","Cal St. Fullerton",5,3,2,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764704",2019-10-05,"Hawaii","Cal St. Fullerton",5,3,2,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764704",2019-10-05,"Hawaii","Cal St. Fullerton",5,3,2,4,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764704",2019-10-05,"Hawaii","Cal St. Fullerton",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764705",2019-10-05,"CSUN","Long Beach State",4,1,3,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764705",2019-10-05,"CSUN","Long Beach State",4,1,3,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764705",2019-10-05,"CSUN","Long Beach State",4,1,3,3,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764705",2019-10-05,"CSUN","Long Beach State",4,1,3,4,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764713",2019-10-05,"Nebraska","Wisconsin",3,0,3,1,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764713",2019-10-05,"Nebraska","Wisconsin",3,0,3,2,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764713",2019-10-05,"Nebraska","Wisconsin",3,0,3,3,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764709",2019-10-05,"Georgia State","Troy",4,1,3,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764709",2019-10-05,"Georgia State","Troy",4,1,3,2,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764709",2019-10-05,"Georgia State","Troy",4,1,3,3,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764709",2019-10-05,"Georgia State","Troy",4,1,3,4,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764717",2019-10-05,"Ball State","Western Mich.",4,3,1,1,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764717",2019-10-05,"Ball State","Western Mich.",4,3,1,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764717",2019-10-05,"Ball State","Western Mich.",4,3,1,3,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764717",2019-10-05,"Ball State","Western Mich.",4,3,1,4,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1763980",2019-10-05,"Montana State","Eastern Wash.",3,3,0,1,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1763980",2019-10-05,"Montana State","Eastern Wash.",3,3,0,2,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1763980",2019-10-05,"Montana State","Eastern Wash.",3,3,0,3,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764706",2019-10-05,"Cal Poly","UC Davis",5,3,2,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764706",2019-10-05,"Cal Poly","UC Davis",5,3,2,2,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764706",2019-10-05,"Cal Poly","UC Davis",5,3,2,3,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764706",2019-10-05,"Cal Poly","UC Davis",5,3,2,4,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764706",2019-10-05,"Cal Poly","UC Davis",5,3,2,5,15,10,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764722",2019-10-05,"Toledo","Northern Illinois",4,1,3,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764722",2019-10-05,"Toledo","Northern Illinois",4,1,3,2,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764722",2019-10-05,"Toledo","Northern Illinois",4,1,3,3,26,28,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764722",2019-10-05,"Toledo","Northern Illinois",4,1,3,4,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764721",2019-10-05,"Minnesota","Rutgers",4,3,1,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764721",2019-10-05,"Minnesota","Rutgers",4,3,1,2,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764721",2019-10-05,"Minnesota","Rutgers",4,3,1,3,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764721",2019-10-05,"Minnesota","Rutgers",4,3,1,4,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764748",2019-10-06,"FIU","Florida Atlantic",5,3,2,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764748",2019-10-06,"FIU","Florida Atlantic",5,3,2,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764748",2019-10-06,"FIU","Florida Atlantic",5,3,2,3,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764748",2019-10-06,"FIU","Florida Atlantic",5,3,2,4,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764748",2019-10-06,"FIU","Florida Atlantic",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764746",2019-10-06,"Towson","Hofstra",3,3,0,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764746",2019-10-06,"Towson","Hofstra",3,3,0,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764746",2019-10-06,"Towson","Hofstra",3,3,0,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764743",2019-10-06,"Denver","South Dakota",5,2,3,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764743",2019-10-06,"Denver","South Dakota",5,2,3,2,25,11,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764743",2019-10-06,"Denver","South Dakota",5,2,3,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764743",2019-10-06,"Denver","South Dakota",5,2,3,4,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764743",2019-10-06,"Denver","South Dakota",5,2,3,5,13,15,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764747",2019-10-06,"La.-Monroe","Appalachian State",3,0,3,1,11,25,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764747",2019-10-06,"La.-Monroe","Appalachian State",3,0,3,2,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764747",2019-10-06,"La.-Monroe","Appalachian State",3,0,3,3,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764744",2019-10-06,"Dayton","Fordham",3,3,0,1,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764744",2019-10-06,"Dayton","Fordham",3,3,0,2,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764744",2019-10-06,"Dayton","Fordham",3,3,0,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764742",2019-10-06,"Arizona State","Utah",3,0,3,1,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764742",2019-10-06,"Arizona State","Utah",3,0,3,2,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764742",2019-10-06,"Arizona State","Utah",3,0,3,3,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764738",2019-10-06,"Arizona","Colorado",3,3,0,1,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764738",2019-10-06,"Arizona","Colorado",3,3,0,2,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764738",2019-10-06,"Arizona","Colorado",3,3,0,3,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764749",2019-10-06,"Western Kentucky","Marshall",3,3,0,1,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764749",2019-10-06,"Western Kentucky","Marshall",3,3,0,2,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764749",2019-10-06,"Western Kentucky","Marshall",3,3,0,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764737",2019-10-06,"Southern California","Washington State",5,2,3,1,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764737",2019-10-06,"Southern California","Washington State",5,2,3,2,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764737",2019-10-06,"Southern California","Washington State",5,2,3,3,28,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764737",2019-10-06,"Southern California","Washington State",5,2,3,4,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764737",2019-10-06,"Southern California","Washington State",5,2,3,5,13,15,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764739",2019-10-06,"Saint Louis","Rhode Island",3,3,0,1,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764739",2019-10-06,"Saint Louis","Rhode Island",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764739",2019-10-06,"Saint Louis","Rhode Island",3,3,0,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764735",2019-10-06,"UConn","Tulane",3,0,3,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764735",2019-10-06,"UConn","Tulane",3,0,3,2,24,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764735",2019-10-06,"UConn","Tulane",3,0,3,3,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764740",2019-10-06,"Ohio State","Michigan",3,0,3,1,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764740",2019-10-06,"Ohio State","Michigan",3,0,3,2,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764740",2019-10-06,"Ohio State","Michigan",3,0,3,3,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764745",2019-10-06,"Florida State","Pittsburgh",4,1,3,1,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764745",2019-10-06,"Florida State","Pittsburgh",4,1,3,2,24,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764745",2019-10-06,"Florida State","Pittsburgh",4,1,3,3,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764745",2019-10-06,"Florida State","Pittsburgh",4,1,3,4,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764736",2019-10-06,"East Carolina","UCF",3,0,3,1,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764736",2019-10-06,"East Carolina","UCF",3,0,3,2,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764736",2019-10-06,"East Carolina","UCF",3,0,3,3,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764759",2019-10-06,"Oregon","California",3,0,3,1,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764759",2019-10-06,"Oregon","California",3,0,3,2,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764759",2019-10-06,"Oregon","California",3,0,3,3,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764777",2019-10-06,"North Carolina","Virginia Tech",4,3,1,1,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764777",2019-10-06,"North Carolina","Virginia Tech",4,3,1,2,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764777",2019-10-06,"North Carolina","Virginia Tech",4,3,1,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764777",2019-10-06,"North Carolina","Virginia Tech",4,3,1,4,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1764758",2019-10-06,"UNCW","Elon",4,3,1,1,25,17,8
